#;device="PAC Dimplex";dataPoint="Énergie active totale importée tarif 1";culture="fr";timeZone="Europe/Berlin";version="2.0"
Horodatage;Date;Heure;Minimum;Valeur absolue :;Maximum;Unité
2022-01-04T10:45:00+01:00;04/01/2022;10:45:00;;4809531,64;;Wh
2022-01-04T11:00:00+01:00;04/01/2022;11:00:00;;4809733;;Wh
2022-01-04T11:15:00+01:00;04/01/2022;11:15:00;;4809733;;Wh
2022-01-04T11:30:00+01:00;04/01/2022;11:30:00;;4809733;;Wh
2022-01-04T11:45:00+01:00;04/01/2022;11:45:00;;4809733;;Wh
2022-01-04T12:00:00+01:00;04/01/2022;12:00:00;;4809733;;Wh
2022-01-04T12:15:00+01:00;04/01/2022;12:15:00;;4809733;;Wh
2022-01-04T12:30:00+01:00;04/01/2022;12:30:00;;4809733;;Wh
2022-01-04T12:45:00+01:00;04/01/2022;12:45:00;;4809733;;Wh
2022-01-04T13:00:00+01:00;04/01/2022;13:00:00;;4810348,82;;Wh
2022-01-04T13:15:00+01:00;04/01/2022;13:15:00;;4811245,8;;Wh
2022-01-04T13:30:00+01:00;04/01/2022;13:30:00;;4811245,8;;Wh
2022-01-04T13:45:00+01:00;04/01/2022;13:45:00;;4811245,8;;Wh
2022-01-04T14:00:00+01:00;04/01/2022;14:00:00;;4811245,8;;Wh
2022-01-04T14:15:00+01:00;04/01/2022;14:15:00;;4811245,8;;Wh
2022-01-04T14:30:00+01:00;04/01/2022;14:30:00;;4811245,8;;Wh
2022-01-04T14:45:00+01:00;04/01/2022;14:45:00;;4811245,8;;Wh
2022-01-04T15:00:00+01:00;04/01/2022;15:00:00;;4811245,8;;Wh
2022-01-04T15:15:00+01:00;04/01/2022;15:15:00;;4811245,8;;Wh
2022-01-04T15:30:00+01:00;04/01/2022;15:30:00;;4812342,9;;Wh
2022-01-04T15:45:00+01:00;04/01/2022;15:45:00;;4812374,99;;Wh
2022-01-04T16:00:00+01:00;04/01/2022;16:00:00;;4812374,99;;Wh
2022-01-04T16:15:00+01:00;04/01/2022;16:15:00;;4812374,99;;Wh
2022-01-04T16:30:00+01:00;04/01/2022;16:30:00;;4812374,99;;Wh
2022-01-04T16:45:00+01:00;04/01/2022;16:45:00;;4812374,99;;Wh
2022-01-04T17:00:00+01:00;04/01/2022;17:00:00;;4813317,71;;Wh
2022-01-04T17:15:00+01:00;04/01/2022;17:15:00;;4814176,94;;Wh
2022-01-04T17:30:00+01:00;04/01/2022;17:30:00;;4814176,94;;Wh
2022-01-04T17:45:00+01:00;04/01/2022;17:45:00;;4814176,94;;Wh
2022-01-04T18:00:00+01:00;04/01/2022;18:00:00;;4814176,94;;Wh
2022-01-04T18:15:00+01:00;04/01/2022;18:15:00;;4814176,94;;Wh
2022-01-04T18:30:00+01:00;04/01/2022;18:30:00;;4814334,48;;Wh
2022-01-04T18:45:00+01:00;04/01/2022;18:45:00;;4815528,85;;Wh
2022-01-04T19:00:00+01:00;04/01/2022;19:00:00;;4816443,17;;Wh
2022-01-04T19:15:00+01:00;04/01/2022;19:15:00;;4816443,17;;Wh
2022-01-04T19:30:00+01:00;04/01/2022;19:30:00;;4816443,17;;Wh
2022-01-04T19:45:00+01:00;04/01/2022;19:45:00;;4816443,17;;Wh
2022-01-04T20:00:00+01:00;04/01/2022;20:00:00;;4816443,17;;Wh
2022-01-04T20:15:00+01:00;04/01/2022;20:15:00;;4816563,57;;Wh
2022-01-04T20:30:00+01:00;04/01/2022;20:30:00;;4817775,11;;Wh
2022-01-04T20:45:00+01:00;04/01/2022;20:45:00;;4817835,81;;Wh
2022-01-04T21:00:00+01:00;04/01/2022;21:00:00;;4817835,81;;Wh
2022-01-04T21:15:00+01:00;04/01/2022;21:15:00;;4817835,81;;Wh
2022-01-04T21:30:00+01:00;04/01/2022;21:30:00;;4817835,81;;Wh
2022-01-04T21:45:00+01:00;04/01/2022;21:45:00;;4817835,81;;Wh
2022-01-04T22:00:00+01:00;04/01/2022;22:00:00;;4817835,81;;Wh
2022-01-04T22:15:00+01:00;04/01/2022;22:15:00;;4817835,81;;Wh
2022-01-04T22:30:00+01:00;04/01/2022;22:30:00;;4817835,81;;Wh
2022-01-04T22:45:00+01:00;04/01/2022;22:45:00;;4817835,81;;Wh
2022-01-04T23:00:00+01:00;04/01/2022;23:00:00;;4817835,81;;Wh
2022-01-04T23:15:00+01:00;04/01/2022;23:15:00;;4817835,81;;Wh
2022-01-04T23:30:00+01:00;04/01/2022;23:30:00;;4818426;;Wh
2022-01-04T23:45:00+01:00;04/01/2022;23:45:00;;4819583,37;;Wh
2022-01-05T00:00:00+01:00;05/01/2022;00:00:00;;4819585,71;;Wh
2022-01-05T00:15:00+01:00;05/01/2022;00:15:00;;4819585,71;;Wh
2022-01-05T00:30:00+01:00;05/01/2022;00:30:00;;4819585,71;;Wh
2022-01-05T00:45:00+01:00;05/01/2022;00:45:00;;4819585,71;;Wh
2022-01-05T01:00:00+01:00;05/01/2022;01:00:00;;4819585,71;;Wh
2022-01-05T01:15:00+01:00;05/01/2022;01:15:00;;4820588,37;;Wh
2022-01-05T01:30:00+01:00;05/01/2022;01:30:00;;4821779,41;;Wh
2022-01-05T01:45:00+01:00;05/01/2022;01:45:00;;4822943,54;;Wh
2022-01-05T02:00:00+01:00;05/01/2022;02:00:00;;4822943,54;;Wh
2022-01-05T02:15:00+01:00;05/01/2022;02:15:00;;4822943,54;;Wh
2022-01-05T02:30:00+01:00;05/01/2022;02:30:00;;4822943,54;;Wh
2022-01-05T02:45:00+01:00;05/01/2022;02:45:00;;4822943,54;;Wh
2022-01-05T03:00:00+01:00;05/01/2022;03:00:00;;4822943,54;;Wh
2022-01-05T03:15:00+01:00;05/01/2022;03:15:00;;4823970,29;;Wh
2022-01-05T03:30:00+01:00;05/01/2022;03:30:00;;4825173,11;;Wh
2022-01-05T03:45:00+01:00;05/01/2022;03:45:00;;4826413,15;;Wh
2022-01-05T04:00:00+01:00;05/01/2022;04:00:00;;4827307,91;;Wh
2022-01-05T04:15:00+01:00;05/01/2022;04:15:00;;4827307,91;;Wh
2022-01-05T04:30:00+01:00;05/01/2022;04:30:00;;4827307,91;;Wh
2022-01-05T04:45:00+01:00;05/01/2022;04:45:00;;4827307,91;;Wh
2022-01-05T05:00:00+01:00;05/01/2022;05:00:00;;4827307,91;;Wh
2022-01-05T05:15:00+01:00;05/01/2022;05:15:00;;4827448,87;;Wh
2022-01-05T05:30:00+01:00;05/01/2022;05:30:00;;4828619,48;;Wh
2022-01-05T05:45:00+01:00;05/01/2022;05:45:00;;4829827,96;;Wh
2022-01-05T06:00:00+01:00;05/01/2022;06:00:00;;4831070,03;;Wh
2022-01-05T06:15:00+01:00;05/01/2022;06:15:00;;4832321,87;;Wh
2022-01-05T06:30:00+01:00;05/01/2022;06:30:00;;4832332,01;;Wh
2022-01-05T06:45:00+01:00;05/01/2022;06:45:00;;4832332,01;;Wh
2022-01-05T07:00:00+01:00;05/01/2022;07:00:00;;4832332,01;;Wh
2022-01-05T07:15:00+01:00;05/01/2022;07:15:00;;4832332,01;;Wh
2022-01-05T07:30:00+01:00;05/01/2022;07:30:00;;4832332,01;;Wh
2022-01-05T07:45:00+01:00;05/01/2022;07:45:00;;4833322,38;;Wh
2022-01-05T08:00:00+01:00;05/01/2022;08:00:00;;4834536,39;;Wh
2022-01-05T08:15:00+01:00;05/01/2022;08:15:00;;4835786,9;;Wh
2022-01-05T08:30:00+01:00;05/01/2022;08:30:00;;4836646,08;;Wh
2022-01-05T08:45:00+01:00;05/01/2022;08:45:00;;4836646,08;;Wh
2022-01-05T09:00:00+01:00;05/01/2022;09:00:00;;4836646,08;;Wh
2022-01-05T09:15:00+01:00;05/01/2022;09:15:00;;4836646,08;;Wh
2022-01-05T09:30:00+01:00;05/01/2022;09:30:00;;4836646,08;;Wh
2022-01-05T09:45:00+01:00;05/01/2022;09:45:00;;4836827,79;;Wh
2022-01-05T10:00:00+01:00;05/01/2022;10:00:00;;4838021,1;;Wh
2022-01-05T10:15:00+01:00;05/01/2022;10:15:00;;4839036,83;;Wh
2022-01-05T10:30:00+01:00;05/01/2022;10:30:00;;4839036,83;;Wh
2022-01-05T10:45:00+01:00;05/01/2022;10:45:00;;4839036,83;;Wh
2022-01-05T11:00:00+01:00;05/01/2022;11:00:00;;4839036,83;;Wh
2022-01-05T11:15:00+01:00;05/01/2022;11:15:00;;4839036,83;;Wh
2022-01-05T11:30:00+01:00;05/01/2022;11:30:00;;4839064,29;;Wh
2022-01-05T11:45:00+01:00;05/01/2022;11:45:00;;4840248,05;;Wh
2022-01-05T12:00:00+01:00;05/01/2022;12:00:00;;4841508,58;;Wh
2022-01-05T12:15:00+01:00;05/01/2022;12:15:00;;4841619,41;;Wh
2022-01-05T12:30:00+01:00;05/01/2022;12:30:00;;4841619,41;;Wh
2022-01-05T12:45:00+01:00;05/01/2022;12:45:00;;4841619,41;;Wh
2022-01-05T13:00:00+01:00;05/01/2022;13:00:00;;4841619,41;;Wh
2022-01-05T13:15:00+01:00;05/01/2022;13:15:00;;4841619,41;;Wh
2022-01-05T13:30:00+01:00;05/01/2022;13:30:00;;4842501,92;;Wh
2022-01-05T13:45:00+01:00;05/01/2022;13:45:00;;4843757,87;;Wh
2022-01-05T14:00:00+01:00;05/01/2022;14:00:00;;4843914,59;;Wh
2022-01-05T14:15:00+01:00;05/01/2022;14:15:00;;4843914,59;;Wh
2022-01-05T14:30:00+01:00;05/01/2022;14:30:00;;4843914,59;;Wh
2022-01-05T14:45:00+01:00;05/01/2022;14:45:00;;4843914,59;;Wh
2022-01-05T15:00:00+01:00;05/01/2022;15:00:00;;4843914,59;;Wh
2022-01-05T15:15:00+01:00;05/01/2022;15:15:00;;4844755,05;;Wh
2022-01-05T15:30:00+01:00;05/01/2022;15:30:00;;4846006,6;;Wh
2022-01-05T15:45:00+01:00;05/01/2022;15:45:00;;4846306,74;;Wh
2022-01-05T16:00:00+01:00;05/01/2022;16:00:00;;4846306,74;;Wh
2022-01-05T16:15:00+01:00;05/01/2022;16:15:00;;4846306,74;;Wh
2022-01-05T16:30:00+01:00;05/01/2022;16:30:00;;4846306,74;;Wh
2022-01-05T16:45:00+01:00;05/01/2022;16:45:00;;4846306,74;;Wh
2022-01-05T17:00:00+01:00;05/01/2022;17:00:00;;4847005,64;;Wh
2022-01-05T17:15:00+01:00;05/01/2022;17:15:00;;4848229;;Wh
2022-01-05T17:30:00+01:00;05/01/2022;17:30:00;;4849508,16;;Wh
2022-01-05T17:45:00+01:00;05/01/2022;17:45:00;;4850390,39;;Wh
2022-01-05T18:00:00+01:00;05/01/2022;18:00:00;;4850390,39;;Wh
2022-01-05T18:15:00+01:00;05/01/2022;18:15:00;;4850390,39;;Wh
2022-01-05T18:30:00+01:00;05/01/2022;18:30:00;;4851466,18;;Wh
2022-01-05T18:45:00+01:00;05/01/2022;18:45:00;;4852701,81;;Wh
2022-01-05T19:00:00+01:00;05/01/2022;19:00:00;;4853965,78;;Wh
2022-01-05T19:15:00+01:00;05/01/2022;19:15:00;;4855257,77;;Wh
2022-01-05T19:30:00+01:00;05/01/2022;19:30:00;;4856585,5;;Wh
2022-01-05T19:45:00+01:00;05/01/2022;19:45:00;;4856792,87;;Wh
2022-01-05T20:00:00+01:00;05/01/2022;20:00:00;;4856792,87;;Wh
2022-01-05T20:15:00+01:00;05/01/2022;20:15:00;;4856792,87;;Wh
2022-01-05T20:30:00+01:00;05/01/2022;20:30:00;;4857930,98;;Wh
2022-01-05T20:45:00+01:00;05/01/2022;20:45:00;;4859178,96;;Wh
2022-01-05T21:00:00+01:00;05/01/2022;21:00:00;;4860463,88;;Wh
2022-01-05T21:15:00+01:00;05/01/2022;21:15:00;;4861675,63;;Wh
2022-01-05T21:30:00+01:00;05/01/2022;21:30:00;;4861675,63;;Wh
2022-01-05T21:45:00+01:00;05/01/2022;21:45:00;;4861675,63;;Wh
2022-01-05T22:00:00+01:00;05/01/2022;22:00:00;;4861675,63;;Wh
2022-01-05T22:15:00+01:00;05/01/2022;22:15:00;;4862537,82;;Wh
2022-01-05T22:30:00+01:00;05/01/2022;22:30:00;;4863778,07;;Wh
2022-01-05T22:45:00+01:00;05/01/2022;22:45:00;;4865056,15;;Wh
2022-01-05T23:00:00+01:00;05/01/2022;23:00:00;;4866386,08;;Wh
2022-01-05T23:15:00+01:00;05/01/2022;23:15:00;;4866538,94;;Wh
2022-01-05T23:30:00+01:00;05/01/2022;23:30:00;;4866538,94;;Wh
2022-01-05T23:45:00+01:00;05/01/2022;23:45:00;;4866538,94;;Wh
2022-01-06T00:00:00+01:00;06/01/2022;00:00:00;;4867159,08;;Wh
2022-01-06T00:15:00+01:00;06/01/2022;00:15:00;;4868403,71;;Wh
2022-01-06T00:30:00+01:00;06/01/2022;00:30:00;;4869694,14;;Wh
2022-01-06T00:45:00+01:00;06/01/2022;00:45:00;;4870783,13;;Wh
2022-01-06T01:00:00+01:00;06/01/2022;01:00:00;;4870783,13;;Wh
2022-01-06T01:15:00+01:00;06/01/2022;01:15:00;;4870783,13;;Wh
2022-01-06T01:30:00+01:00;06/01/2022;01:30:00;;4871699,6;;Wh
2022-01-06T01:45:00+01:00;06/01/2022;01:45:00;;4872958,16;;Wh
2022-01-06T02:00:00+01:00;06/01/2022;02:00:00;;4874258,45;;Wh
2022-01-06T02:15:00+01:00;06/01/2022;02:15:00;;4875603,95;;Wh
2022-01-06T02:30:00+01:00;06/01/2022;02:30:00;;4876434,55;;Wh
2022-01-06T02:45:00+01:00;06/01/2022;02:45:00;;4876434,55;;Wh
2022-01-06T03:00:00+01:00;06/01/2022;03:00:00;;4876960,7;;Wh
2022-01-06T03:15:00+01:00;06/01/2022;03:15:00;;4878233,24;;Wh
2022-01-06T03:30:00+01:00;06/01/2022;03:30:00;;4879540,79;;Wh
2022-01-06T03:45:00+01:00;06/01/2022;03:45:00;;4880887,79;;Wh
2022-01-06T04:00:00+01:00;06/01/2022;04:00:00;;4882273,95;;Wh
2022-01-06T04:15:00+01:00;06/01/2022;04:15:00;;4883678,69;;Wh
2022-01-06T04:30:00+01:00;06/01/2022;04:30:00;;4883981,27;;Wh
2022-01-06T04:45:00+01:00;06/01/2022;04:45:00;;4883981,27;;Wh
2022-01-06T05:00:00+01:00;06/01/2022;05:00:00;;4885009,37;;Wh
2022-01-06T05:15:00+01:00;06/01/2022;05:15:00;;4886337,02;;Wh
2022-01-06T05:30:00+01:00;06/01/2022;05:30:00;;4887714,51;;Wh
2022-01-06T05:45:00+01:00;06/01/2022;05:45:00;;4888415,59;;Wh
2022-01-06T06:00:00+01:00;06/01/2022;06:00:00;;4888428,4;;Wh
2022-01-06T06:15:00+01:00;06/01/2022;06:15:00;;4889727,16;;Wh
2022-01-06T06:30:00+01:00;06/01/2022;06:30:00;;4891096,18;;Wh
2022-01-06T06:45:00+01:00;06/01/2022;06:45:00;;4892215,53;;Wh
2022-01-06T07:00:00+01:00;06/01/2022;07:00:00;;4892215,53;;Wh
2022-01-06T07:15:00+01:00;06/01/2022;07:15:00;;4893123,66;;Wh
2022-01-06T07:30:00+01:00;06/01/2022;07:30:00;;4894491,08;;Wh
2022-01-06T07:45:00+01:00;06/01/2022;07:45:00;;4895506,55;;Wh
2022-01-06T08:00:00+01:00;06/01/2022;08:00:00;;4895506,55;;Wh
2022-01-06T08:15:00+01:00;06/01/2022;08:15:00;;4896493,68;;Wh
2022-01-06T08:30:00+01:00;06/01/2022;08:30:00;;4897807,93;;Wh
2022-01-06T08:45:00+01:00;06/01/2022;08:45:00;;4899157,2;;Wh
2022-01-06T09:00:00+01:00;06/01/2022;09:00:00;;4900537,22;;Wh
2022-01-06T09:15:00+01:00;06/01/2022;09:15:00;;4901944,2;;Wh
2022-01-06T09:30:00+01:00;06/01/2022;09:30:00;;4902093,57;;Wh
2022-01-06T09:45:00+01:00;06/01/2022;09:45:00;;4902579,51;;Wh
2022-01-06T10:00:00+01:00;06/01/2022;10:00:00;;4903884,31;;Wh
2022-01-06T10:15:00+01:00;06/01/2022;10:15:00;;4905196,25;;Wh
2022-01-06T10:30:00+01:00;06/01/2022;10:30:00;;4905198,4;;Wh
2022-01-06T10:45:00+01:00;06/01/2022;10:45:00;;4905213,59;;Wh
2022-01-06T11:00:00+01:00;06/01/2022;11:00:00;;4906481,46;;Wh
2022-01-06T11:15:00+01:00;06/01/2022;11:15:00;;4907836,1;;Wh
2022-01-06T11:30:00+01:00;06/01/2022;11:30:00;;4908167,28;;Wh
2022-01-06T11:45:00+01:00;06/01/2022;11:45:00;;4908484,45;;Wh
2022-01-06T12:00:00+01:00;06/01/2022;12:00:00;;4909801,83;;Wh
2022-01-06T12:15:00+01:00;06/01/2022;12:15:00;;4911071,45;;Wh
2022-01-06T12:30:00+01:00;06/01/2022;12:30:00;;4911071,45;;Wh
2022-01-06T12:45:00+01:00;06/01/2022;12:45:00;;4911071,45;;Wh
2022-01-06T13:00:00+01:00;06/01/2022;13:00:00;;4911850,22;;Wh
2022-01-06T13:15:00+01:00;06/01/2022;13:15:00;;4913242,42;;Wh
2022-01-06T13:30:00+01:00;06/01/2022;13:30:00;;4913242,42;;Wh
2022-01-06T13:45:00+01:00;06/01/2022;13:45:00;;4913242,42;;Wh
2022-01-06T14:00:00+01:00;06/01/2022;14:00:00;;4913242,42;;Wh
2022-01-06T14:15:00+01:00;06/01/2022;14:15:00;;4913867,63;;Wh
2022-01-06T14:30:00+01:00;06/01/2022;14:30:00;;4914536,64;;Wh
2022-01-06T14:45:00+01:00;06/01/2022;14:45:00;;4914536,64;;Wh
2022-01-06T15:00:00+01:00;06/01/2022;15:00:00;;4914536,64;;Wh
2022-01-06T15:15:00+01:00;06/01/2022;15:15:00;;4914536,64;;Wh
2022-01-06T15:30:00+01:00;06/01/2022;15:30:00;;4915266,87;;Wh
2022-01-06T15:45:00+01:00;06/01/2022;15:45:00;;4915875,01;;Wh
2022-01-06T16:00:00+01:00;06/01/2022;16:00:00;;4915875,01;;Wh
2022-01-06T16:15:00+01:00;06/01/2022;16:15:00;;4915875,01;;Wh
2022-01-06T16:30:00+01:00;06/01/2022;16:30:00;;4916884,63;;Wh
2022-01-06T16:45:00+01:00;06/01/2022;16:45:00;;4916884,63;;Wh
2022-01-06T17:00:00+01:00;06/01/2022;17:00:00;;4917419,7;;Wh
2022-01-06T17:15:00+01:00;06/01/2022;17:15:00;;4917817,35;;Wh
2022-01-06T17:30:00+01:00;06/01/2022;17:30:00;;4917900,04;;Wh
2022-01-06T17:45:00+01:00;06/01/2022;17:45:00;;4918914,15;;Wh
2022-01-06T18:00:00+01:00;06/01/2022;18:00:00;;4919080,98;;Wh
2022-01-06T18:15:00+01:00;06/01/2022;18:15:00;;4920210,19;;Wh
2022-01-06T18:30:00+01:00;06/01/2022;18:30:00;;4920285,88;;Wh
2022-01-06T18:45:00+01:00;06/01/2022;18:45:00;;4921191,91;;Wh
2022-01-06T19:00:00+01:00;06/01/2022;19:00:00;;4921478,26;;Wh
2022-01-06T19:15:00+01:00;06/01/2022;19:15:00;;4922261,54;;Wh
2022-01-06T19:30:00+01:00;06/01/2022;19:30:00;;4922261,54;;Wh
2022-01-06T19:45:00+01:00;06/01/2022;19:45:00;;4923178,35;;Wh
2022-01-06T20:00:00+01:00;06/01/2022;20:00:00;;4923191,57;;Wh
2022-01-06T20:15:00+01:00;06/01/2022;20:15:00;;4924519,15;;Wh
2022-01-06T20:30:00+01:00;06/01/2022;20:30:00;;4925131,69;;Wh
2022-01-06T20:45:00+01:00;06/01/2022;20:45:00;;4925710,02;;Wh
2022-01-06T21:00:00+01:00;06/01/2022;21:00:00;;4927019,6;;Wh
2022-01-06T21:15:00+01:00;06/01/2022;21:15:00;;4928366,68;;Wh
2022-01-06T21:30:00+01:00;06/01/2022;21:30:00;;4929751,17;;Wh
2022-01-06T21:45:00+01:00;06/01/2022;21:45:00;;4930715,83;;Wh
2022-01-06T22:00:00+01:00;06/01/2022;22:00:00;;4930715,83;;Wh
2022-01-06T22:15:00+01:00;06/01/2022;22:15:00;;4930715,83;;Wh
2022-01-06T22:30:00+01:00;06/01/2022;22:30:00;;4931825,41;;Wh
2022-01-06T22:45:00+01:00;06/01/2022;22:45:00;;4933128,65;;Wh
2022-01-06T23:00:00+01:00;06/01/2022;23:00:00;;4934475,45;;Wh
2022-01-06T23:15:00+01:00;06/01/2022;23:15:00;;4935857,79;;Wh
2022-01-06T23:30:00+01:00;06/01/2022;23:30:00;;4937280,54;;Wh
2022-01-06T23:45:00+01:00;06/01/2022;23:45:00;;4937328,61;;Wh
2022-01-07T00:00:00+01:00;07/01/2022;00:00:00;;4937328,61;;Wh
2022-01-07T00:15:00+01:00;07/01/2022;00:15:00;;4937990,21;;Wh
2022-01-07T00:30:00+01:00;07/01/2022;00:30:00;;4939294,22;;Wh
2022-01-07T00:45:00+01:00;07/01/2022;00:45:00;;4940641,71;;Wh
2022-01-07T01:00:00+01:00;07/01/2022;01:00:00;;4942019,29;;Wh
2022-01-07T01:15:00+01:00;07/01/2022;01:15:00;;4943419,98;;Wh
2022-01-07T01:30:00+01:00;07/01/2022;01:30:00;;4944827,25;;Wh
2022-01-07T01:45:00+01:00;07/01/2022;01:45:00;;4946108,28;;Wh
2022-01-07T02:00:00+01:00;07/01/2022;02:00:00;;4946108,28;;Wh
2022-01-07T02:15:00+01:00;07/01/2022;02:15:00;;4946108,28;;Wh
2022-01-07T02:30:00+01:00;07/01/2022;02:30:00;;4946943,47;;Wh
2022-01-07T02:45:00+01:00;07/01/2022;02:45:00;;4948225,93;;Wh
2022-01-07T03:00:00+01:00;07/01/2022;03:00:00;;4949530,39;;Wh
2022-01-07T03:15:00+01:00;07/01/2022;03:15:00;;4950858,46;;Wh
2022-01-07T03:30:00+01:00;07/01/2022;03:30:00;;4952213,55;;Wh
2022-01-07T03:45:00+01:00;07/01/2022;03:45:00;;4953593,63;;Wh
2022-01-07T04:00:00+01:00;07/01/2022;04:00:00;;4955014,98;;Wh
2022-01-07T04:15:00+01:00;07/01/2022;04:15:00;;4956461,61;;Wh
2022-01-07T04:30:00+01:00;07/01/2022;04:30:00;;4957565,97;;Wh
2022-01-07T04:45:00+01:00;07/01/2022;04:45:00;;4957565,97;;Wh
2022-01-07T05:00:00+01:00;07/01/2022;05:00:00;;4957565,97;;Wh
2022-01-07T05:15:00+01:00;07/01/2022;05:15:00;;4958555,36;;Wh
2022-01-07T05:30:00+01:00;07/01/2022;05:30:00;;4959967,77;;Wh
2022-01-07T05:45:00+01:00;07/01/2022;05:45:00;;4960092,35;;Wh
2022-01-07T06:00:00+01:00;07/01/2022;06:00:00;;4961180,32;;Wh
2022-01-07T06:15:00+01:00;07/01/2022;06:15:00;;4962183,85;;Wh
2022-01-07T06:30:00+01:00;07/01/2022;06:30:00;;4962417,29;;Wh
2022-01-07T06:45:00+01:00;07/01/2022;06:45:00;;4963785,58;;Wh
2022-01-07T07:00:00+01:00;07/01/2022;07:00:00;;4964870,88;;Wh
2022-01-07T07:15:00+01:00;07/01/2022;07:15:00;;4964870,88;;Wh
2022-01-07T07:30:00+01:00;07/01/2022;07:30:00;;4965793,5;;Wh
2022-01-07T07:45:00+01:00;07/01/2022;07:45:00;;4967082,96;;Wh
2022-01-07T08:00:00+01:00;07/01/2022;08:00:00;;4968391,76;;Wh
2022-01-07T08:15:00+01:00;07/01/2022;08:15:00;;4969721,03;;Wh
2022-01-07T08:30:00+01:00;07/01/2022;08:30:00;;4971068,82;;Wh
2022-01-07T08:45:00+01:00;07/01/2022;08:45:00;;4972435,02;;Wh
2022-01-07T09:00:00+01:00;07/01/2022;09:00:00;;4973835,37;;Wh
2022-01-07T09:15:00+01:00;07/01/2022;09:15:00;;4975282,11;;Wh
2022-01-07T09:30:00+01:00;07/01/2022;09:30:00;;4975433,38;;Wh
2022-01-07T09:45:00+01:00;07/01/2022;09:45:00;;4975433,38;;Wh
2022-01-07T10:00:00+01:00;07/01/2022;10:00:00;;4975433,38;;Wh
2022-01-07T10:15:00+01:00;07/01/2022;10:15:00;;4976627,8;;Wh
2022-01-07T10:30:00+01:00;07/01/2022;10:30:00;;4977707,71;;Wh
2022-01-07T10:45:00+01:00;07/01/2022;10:45:00;;4977707,71;;Wh
2022-01-07T11:00:00+01:00;07/01/2022;11:00:00;;4977707,71;;Wh
2022-01-07T11:15:00+01:00;07/01/2022;11:15:00;;4978612,6;;Wh
2022-01-07T11:30:00+01:00;07/01/2022;11:30:00;;4979461,53;;Wh
2022-01-07T11:45:00+01:00;07/01/2022;11:45:00;;4979461,53;;Wh
2022-01-07T12:00:00+01:00;07/01/2022;12:00:00;;4979461,53;;Wh
2022-01-07T12:15:00+01:00;07/01/2022;12:15:00;;4979948,51;;Wh
2022-01-07T12:30:00+01:00;07/01/2022;12:30:00;;4980994,28;;Wh
2022-01-07T12:45:00+01:00;07/01/2022;12:45:00;;4980994,28;;Wh
2022-01-07T13:00:00+01:00;07/01/2022;13:00:00;;4980994,28;;Wh
2022-01-07T13:15:00+01:00;07/01/2022;13:15:00;;4980994,28;;Wh
2022-01-07T13:30:00+01:00;07/01/2022;13:30:00;;4981844,34;;Wh
2022-01-07T13:45:00+01:00;07/01/2022;13:45:00;;4982726,87;;Wh
2022-01-07T14:00:00+01:00;07/01/2022;14:00:00;;4982726,87;;Wh
2022-01-07T14:15:00+01:00;07/01/2022;14:15:00;;4982726,87;;Wh
2022-01-07T14:30:00+01:00;07/01/2022;14:30:00;;4983145,56;;Wh
2022-01-07T14:45:00+01:00;07/01/2022;14:45:00;;4984435,3;;Wh
2022-01-07T15:00:00+01:00;07/01/2022;15:00:00;;4984549,27;;Wh
2022-01-07T15:15:00+01:00;07/01/2022;15:15:00;;4984549,27;;Wh
2022-01-07T15:30:00+01:00;07/01/2022;15:30:00;;4984549,27;;Wh
2022-01-07T15:45:00+01:00;07/01/2022;15:45:00;;4985708,26;;Wh
2022-01-07T16:00:00+01:00;07/01/2022;16:00:00;;4986960,38;;Wh
2022-01-07T16:15:00+01:00;07/01/2022;16:15:00;;4986963,68;;Wh
2022-01-07T16:30:00+01:00;07/01/2022;16:30:00;;4987043,62;;Wh
2022-01-07T16:45:00+01:00;07/01/2022;16:45:00;;4988293,94;;Wh
2022-01-07T17:00:00+01:00;07/01/2022;17:00:00;;4989603,76;;Wh
2022-01-07T17:15:00+01:00;07/01/2022;17:15:00;;4990051,59;;Wh
2022-01-07T17:30:00+01:00;07/01/2022;17:30:00;;4990051,59;;Wh
2022-01-07T17:45:00+01:00;07/01/2022;17:45:00;;4990323,67;;Wh
2022-01-07T18:00:00+01:00;07/01/2022;18:00:00;;4991572,06;;Wh
2022-01-07T18:15:00+01:00;07/01/2022;18:15:00;;4992480,99;;Wh
2022-01-07T18:30:00+01:00;07/01/2022;18:30:00;;4992480,99;;Wh
2022-01-07T18:45:00+01:00;07/01/2022;18:45:00;;4992480,99;;Wh
2022-01-07T19:00:00+01:00;07/01/2022;19:00:00;;4993473,21;;Wh
2022-01-07T19:15:00+01:00;07/01/2022;19:15:00;;4994241;;Wh
2022-01-07T19:30:00+01:00;07/01/2022;19:30:00;;4994241;;Wh
2022-01-07T19:45:00+01:00;07/01/2022;19:45:00;;4994241;;Wh
2022-01-07T20:00:00+01:00;07/01/2022;20:00:00;;4994789,63;;Wh
2022-01-07T20:15:00+01:00;07/01/2022;20:15:00;;4995688,84;;Wh
2022-01-07T20:30:00+01:00;07/01/2022;20:30:00;;4995688,84;;Wh
2022-01-07T20:45:00+01:00;07/01/2022;20:45:00;;4995688,84;;Wh
2022-01-07T21:00:00+01:00;07/01/2022;21:00:00;;4996110,31;;Wh
2022-01-07T21:15:00+01:00;07/01/2022;21:15:00;;4997221,05;;Wh
